,License,criticalCount,seriousCount,minorCount,Facility_Type,pass_flag,fail_flag,pastFail,pastCritical,pastSerious,pastMinor,timeSinceLast,firstRecord,ageAtInspection,consumption_on_premises_incidental_activity,tobacco_retail_over_counter,package_goods,limited_business_license,outdoor_patio,public_place_of_amusement,childrens_services_facility_license,tavern,regulated_business_license,filling_station,caterers_liquor_license,mobile_food_license,heat_burglary,heat_garbage,heat_sanitation,Inspector_Assigned,precipIntensity,temperatureMax,windSpeed,humidity,criticalFound,last_check
2118,52862,0,0,3,Restaurant,1,0,0,0,0,4,8,0,6.2958904109589,0,1,0,1,0,1,0,0,0,0,0,0,1.9821932328107,0.96899148444623,0.441828084969519,yellow,0.0,80.4233333333333,6.02666666666667,0.636666666666667,0,0
2119,52862,0,0,3,Restaurant,1,0,0,0,0,3,24,0,8.34794520547945,0,1,0,0,0,1,0,0,0,0,0,0,16.1125974783983,0.40112199523871,1.04076311975598,blue,6.66666666666667e-05,63.57,3.25666666666667,0.723333333333333,0,0
2120,53171,0,0,6,Restaurant,1,0,0,0,1,4,9,0,6.52328767123288,0,0,0,0,0,0,0,0,0,0,0,0,30.6829275528401,8.16461168633435,40.9614957661347,blue,0.0129533333333333,68.6366666666667,14.3166666666667,0.75,0,0
2121,53231,1,2,2,Restaurant,0,1,0,1,0,3,9,0,7.6027397260274,0,0,0,0,0,0,0,0,0,0,0,0,20.7514062581963,4.16531942282713,47.9131452872429,purple,0.0006,35.9033333333333,9.1,0.736666666666667,1,1
2122,53476,0,0,1,Restaurant,1,0,0,0,0,2,12,0,6.5972602739726,0,0,0,0,0,0,0,0,0,0,0,0,14.6249257662098,1.84179976050167,8.73761848986925,orange,0.0022733333333333,70.6866666666667,12.75,0.576666666666667,0,0
2123,53569,2,0,8,Restaurant,0,0,0,0,0,3,12,0,6.33972602739726,0,0,0,0,0,0,0,0,0,0,0,0,42.0944293718433,23.3932976203476,36.0471646890911,green,0.0019933333333333,36.6766666666667,11.4566666666667,0.753333333333333,1,0
2124,53569,0,0,3,Restaurant,1,0,0,2,0,8,10,0,7.18904109589041,1,0,0,0,0,0,0,0,0,0,0,0,55.5892042859703,30.3211214719898,63.4634426550657,orange,0.0004333333333333,31.7233333333333,12.7266666666667,0.72,0,1
2125,53740,0,1,5,Restaurant,0,1,1,1,1,0,19,0,7.9013698630137,0,0,0,0,0,0,0,0,0,0,0,0,6.75668481272452,18.6696230992584,27.3896586042351,green,0.0,6.01333333333333,11.8,0.65,0,1
2126,53740,0,1,4,Restaurant,0,1,1,0,1,5,9,0,8.7041095890411,0,0,0,0,0,0,0,0,0,0,0,0,16.8836305289863,19.0225049022067,31.1611394300327,green,0.0018,65.6733333333333,8.43,0.646666666666667,0,0
2127,53791,0,2,6,Restaurant,0,1,1,2,1,5,11,0,7.44383561643836,0,0,0,0,0,0,0,0,0,0,0,0,38.7023336475428,10.0978920098459,46.9450946061672,orange,0.0004166666666666,76.0733333333333,10.17,0.58,0,1
2128,53883,0,0,3,Restaurant,1,0,0,0,0,4,14,0,7.32328767123288,0,0,0,0,0,0,0,0,0,0,0,0,5.43209039338975,20.1255187291886,6.76688175131194,orange,0.0070033333333333,75.8866666666667,6.37333333333333,0.693333333333333,0,0
2129,53883,0,0,2,Restaurant,1,0,0,0,0,3,7,0,7.9013698630137,0,0,0,0,0,0,0,0,0,0,0,0,4.49826362494655,16.3209290302402,0.428348368170584,green,0.0,6.01333333333333,11.8,0.65,0,0
2130,53883,0,0,3,Restaurant,1,0,0,0,0,2,9,0,8.64931506849315,0,0,0,0,0,0,0,0,0,0,0,0,9.41522219944748,17.129717300597,12.0941604315506,green,0.0001666666666666,64.0633333333333,10.5033333333333,0.586666666666667,0,0
2131,53931,0,0,4,Restaurant,1,0,0,0,0,3,14,0,6.15068493150685,0,0,0,0,0,0,0,0,0,0,0,0,8.75428833347991,0.527330449693417,2.22693655503204,yellow,0.0002833333333333,37.0766666666667,12.7133333333333,0.743333333333333,0,0
2132,53931,0,0,2,Restaurant,1,0,0,0,0,4,10,0,7.02191780821918,0,0,0,0,0,0,0,0,0,0,0,0,14.7150636961132,4.90163248507738,9.85729510286783,yellow,0.0027666666666666,44.5333333333333,5.79666666666667,0.746666666666667,0,0
2133,53945,0,0,2,Restaurant,1,0,0,0,0,4,10,0,7.76986301369863,0,1,0,0,0,1,0,1,0,0,0,0,25.6979805363839,2.13657440087901,25.5565714418665,green,0.0027666666666666,44.5333333333333,5.79666666666667,0.746666666666667,0,0
2134,53945,0,0,6,Restaurant,1,0,0,0,0,2,9,0,8.58630136986301,0,1,0,0,0,1,0,1,0,0,0,0,19.1237698443008,0.475222133835992,7.55185729265096,blue,0.0002,60.34,5.14666666666667,0.736666666666667,0,0
2135,54004,0,0,2,Restaurant,1,0,0,0,0,6,5,0,6.38904109589041,0,0,0,0,0,0,0,0,0,0,0,0,0.449687322991258,15.8905924658934,11.0110341887487,brown,0.0,97.0133333333333,9.32,0.52,0,0
2136,54004,0,0,4,Restaurant,1,0,0,0,0,2,9,0,7.17534246575342,0,0,0,0,0,0,0,0,0,0,0,0,31.0344555844355,11.5745838947761,0.707353266229126,brown,0.0304733333333333,54.4166666666667,11.66,0.786666666666667,0,0
2137,54004,0,0,5,Restaurant,1,0,0,0,0,4,11,0,8.09041095890411,0,0,0,0,0,0,0,0,0,0,0,0,8.96133350331654,32.1340722876954,16.6014864413278,orange,0.0,37.7366666666667,13.5266666666667,0.596666666666667,0,0
2138,54030,1,1,3,Restaurant,0,1,0,2,0,7,8,0,7.47945205479452,0,0,0,0,0,0,0,0,0,0,0,0,12.0523242432813,36.9182686809938,42.2969346566869,blue,0.00075,79.8833333333333,9.47333333333333,0.713333333333333,1,1
2139,54045,0,0,5,Restaurant,1,0,1,1,3,3,13,0,7.61643835616438,1,0,0,0,0,0,0,0,0,0,0,0,24.2177803420302,24.3096846193773,15.8857318669287,green,0.0,67.65,7.17333333333333,0.663333333333333,0,1
2140,54101,1,0,5,Restaurant,0,0,0,0,0,6,4,0,6.32328767123288,1,0,0,0,0,0,0,0,0,0,0,0,36.3004498273131,10.1234044952283,60.5511144212572,blue,0.0098966666666666,49.4233333333333,11.8966666666667,0.8,1,0
2141,54289,0,1,5,Restaurant,0,1,1,1,1,4,6,0,6.02191780821918,1,0,0,0,0,0,0,0,0,0,0,0,32.7963757072983,0.129703059065617,14.5289094211702,green,0.0014166666666666,80.1633333333333,12.09,0.493333333333333,0,1
2142,54289,1,0,2,Restaurant,0,0,1,0,1,5,15,0,7.32328767123288,0,0,0,0,0,0,0,0,0,0,0,0,17.4972065362915,0.0701762835250262,2.24482872166953,purple,4.66666666666667e-05,82.71,9.36666666666667,0.646666666666667,1,0
2143,54313,2,0,2,Grocery_Store,0,0,0,0,0,2,12,0,6.56438356164384,0,1,0,1,0,0,0,0,0,0,0,0,28.1392158913776,19.2022779101741,7.38265970201139,orange,0.0035066666666666,33.9733333333333,11.36,0.766666666666667,1,0
2144,54507,0,1,4,Restaurant,0,1,1,0,1,4,9,0,6.07397260273973,0,1,0,0,1,1,0,1,0,0,0,0,10.6095207653254,0.697259653708173,7.34882467547827,green,0.0066966666666666,88.2266666666667,13.4566666666667,0.56,0,0
2145,54616,1,0,4,Grocery_Store,0,0,0,0,0,7,9,0,7.1945205479452,0,0,0,0,0,0,0,0,0,0,0,0,7.7120408646902,3.97482379192902,12.7071492572668,green,0.0002,15.1166666666667,12.4266666666667,0.633333333333333,1,0
2146,54665,0,0,4,Restaurant,1,0,0,0,0,4,10,0,6.26027397260274,0,0,0,0,0,0,0,0,0,0,0,0,17.8541654547158,6.01226668969384,6.86859299165382,yellow,0.0038533333333333,79.5533333333333,7.54333333333333,0.68,0,0
2147,54665,0,0,5,Restaurant,1,0,0,0,0,4,10,0,7.15068493150685,0,0,0,0,0,0,0,0,0,0,0,0,29.9196421963779,11.0577884744215,2.43735542034076,yellow,0.0,81.9366666666667,7.18,0.66,0,0
2148,54665,1,0,2,Restaurant,0,1,0,0,0,5,8,0,7.85205479452055,0,0,0,0,0,0,0,0,0,0,0,0,14.1879832374614,1.93808767597848,8.60901851019034,blue,0.0029,44.93,8.18333333333333,0.723333333333333,1,0
2149,54687,0,0,3,Restaurant,1,0,0,0,0,4,16,0,8.64657534246575,0,0,0,0,0,0,0,0,0,0,0,0,22.2047950461423,17.0815042443099,24.2772701597784,orange,0.0001666666666666,60.2933333333333,10.4133333333333,0.623333333333333,0,0
2150,54753,0,2,3,Restaurant,0,1,0,0,0,7,15,0,6.76986301369863,1,0,0,0,0,0,0,0,0,0,0,0,25.7726683314648,31.2440070696034,18.5787503856927,blue,0.0002733333333333,85.0733333333333,7.45666666666667,0.6,0,0
2151,55059,0,0,3,Restaurant,1,0,0,0,0,3,10,0,6.81369863013699,0,0,0,0,0,0,0,0,0,0,0,0,5.71684480100174,2.44884620815923,4.09688587819738,blue,0.0014066666666666,64.04,8.60333333333333,0.613333333333333,0,0
2152,55059,0,0,3,Restaurant,1,0,0,0,0,3,17,0,8.21369863013699,0,0,0,0,0,0,0,0,0,0,0,0,17.1431494205656,7.03720306927583,3.30643624621988,green,0.0010666666666666,54.7633333333333,9.25666666666667,0.703333333333333,0,0
2153,55247,1,1,3,Restaurant,0,1,0,0,2,4,4,0,6.07123287671233,0,0,0,0,0,0,0,0,0,0,0,0,14.4251561910882,0.740271974412078,24.4713850477623,green,0.0,57.04,14.6133333333333,0.413333333333333,1,0
2154,55247,0,0,3,Restaurant,1,0,1,1,1,3,12,0,7.12602739726027,1,0,0,0,0,0,0,0,1,0,0,0,39.8858583759541,0.0616665454745438,29.3262522836123,green,0.0,53.8033333333333,9.44666666666667,0.55,0,1
2155,55247,0,0,4,Restaurant,1,0,0,0,0,3,11,0,8.03835616438356,0,0,0,0,0,0,0,0,0,0,0,0,34.8365863844436,0.0007262896935081,11.4372509548942,blue,0.0,20.1233333333333,12.92,0.506666666666667,0,0
2156,55253,0,0,5,Restaurant,1,0,0,1,0,6,4,0,6.07123287671233,0,0,0,0,0,0,0,0,0,0,0,0,14.4251561910882,0.740271974412078,24.4713850477623,green,0.0,57.04,14.6133333333333,0.413333333333333,0,1
2157,55253,0,0,2,Restaurant,1,0,0,0,0,5,12,0,7.12602739726027,0,0,0,0,0,0,0,0,0,0,0,0,39.8858583759541,0.0616665454745438,29.3262522836123,green,0.0,53.8033333333333,9.44666666666667,0.55,0,0
2158,55253,0,0,1,Restaurant,1,0,0,0,0,2,11,0,8.03835616438356,0,0,0,0,0,0,0,0,0,0,0,0,34.8365863844436,0.0007262896935081,11.4372509548942,blue,0.0,20.1233333333333,12.92,0.506666666666667,0,0
2159,55254,0,0,3,Restaurant,1,0,0,0,0,4,4,0,6.07123287671233,0,0,0,0,0,0,0,0,0,0,0,0,14.4251561910882,0.740271974412078,24.4713850477623,green,0.0,57.04,14.6133333333333,0.413333333333333,0,0
2160,55254,0,0,0,Restaurant,1,0,0,0,0,3,12,0,7.12602739726027,0,0,0,0,0,0,0,0,0,0,0,0,39.8858583759541,0.0616665454745438,29.3262522836123,green,0.0,53.8033333333333,9.44666666666667,0.55,0,0
2161,55254,0,0,3,Restaurant,1,0,0,0,0,0,11,0,8.03835616438356,0,0,0,0,0,0,0,0,0,0,0,0,34.8365863844436,0.0007262896935081,11.4372509548942,blue,0.0,20.1233333333333,12.92,0.506666666666667,0,0
2162,55255,0,0,5,Restaurant,1,0,0,1,0,6,4,0,6.07123287671233,0,0,0,0,0,0,0,0,0,0,0,0,14.4251561910882,0.740271974412078,24.4713850477623,green,0.0,57.04,14.6133333333333,0.413333333333333,0,1
2163,55255,0,0,3,Restaurant,1,0,0,0,0,5,12,0,7.12602739726027,0,0,0,0,0,1,0,0,0,0,0,0,39.8858583759541,0.0616665454745438,29.3262522836123,green,0.0,53.8033333333333,9.44666666666667,0.55,0,0
2164,55255,0,1,4,Restaurant,0,0,0,0,0,3,11,0,8.03835616438356,0,0,0,0,0,0,0,0,0,0,0,0,34.8365863844436,0.0007262896935081,11.4372509548942,blue,0.0,20.1233333333333,12.92,0.506666666666667,0,0
2165,55355,0,1,4,Restaurant,0,0,0,0,0,8,13,0,8.36712328767123,1,0,0,0,0,0,0,0,0,0,0,0,21.5338467160784,23.5023877650424,130.576063957095,blue,0.0,69.46,3.62,0.65,0,0
2166,55418,0,2,10,Restaurant,0,1,0,0,1,5,12,0,7.26301369863014,1,0,0,0,0,0,0,0,0,0,0,0,73.3781789474791,10.918575774871,59.553427338765,orange,0.0027666666666666,26.0133333333333,6.38,0.723333333333333,0,0
2167,55806,0,2,2,Restaurant,0,1,0,0,0,5,14,0,6.55890410958904,1,0,0,0,0,0,0,0,0,0,0,0,65.3664189807446,26.8293979509333,21.4572484843847,purple,0.0004666666666666,63.08,11.49,0.793333333333333,0,0
2168,55806,0,0,3,Restaurant,1,0,1,0,2,2,6,0,7.1041095890411,1,0,0,0,0,0,0,0,0,0,0,0,47.6744949163152,12.8934152797112,19.797951591244,yellow,0.0,72.2266666666667,9.56666666666667,0.6,0,0
2169,55825,2,2,4,Restaurant,0,0,0,0,0,5,10,0,6.16986301369863,1,1,0,1,1,0,0,0,1,0,0,0,12.4410345458364,6.62252041994885e-06,0.374013961199954,purple,0.0012466666666666,36.5066666666667,9.98,0.73,1,0
2170,55866,0,0,2,Restaurant,1,0,0,0,0,3,14,0,7.34520547945205,0,0,0,0,0,0,0,0,0,0,0,0,2.33874829774876,0.628906314449803,8.43932159265903,blue,0.00439,64.7066666666667,9.17333333333333,0.653333333333333,0,0
2171,56002,0,0,4,Restaurant,1,0,0,0,0,2,10,0,6.62739726027397,0,0,0,0,0,0,0,0,0,0,0,0,3.90218546423381,6.08517722078873,5.11944604173215,orange,0.0,67.1766666666667,8.78,0.653333333333333,0,0
2172,56002,0,0,2,Restaurant,1,0,0,0,0,4,13,0,7.75890410958904,0,0,0,0,0,0,0,0,0,0,0,0,0.0389827478144663,6.36375168127621,1.25966114442606,orange,0.0081,59.0,14.97,0.753333333333333,0,0
2173,56003,0,1,0,Restaurant,0,0,0,0,0,3,28,0,8.09041095890411,0,0,0,0,0,0,0,0,0,0,0,0,40.6960632907745,1.75572632277986,7.10813898773187,blue,0.0002,60.34,5.14666666666667,0.736666666666667,0,0
2174,56159,0,0,2,Restaurant,1,0,1,2,1,10,11,0,7.38356164383562,0,0,0,0,0,0,0,1,0,0,0,0,30.0674542815982,21.5119692238808,12.5914181630616,green,0.0002,54.4766666666667,14.59,0.543333333333333,0,1
2175,56287,0,0,3,Restaurant,1,0,0,0,0,2,15,0,7.57808219178082,0,0,0,0,0,0,0,0,0,0,0,0,7.17695065755066,11.3916136207277,4.21416587908901,orange,0.0007633333333333,86.89,10.6266666666667,0.576666666666667,0,0
2176,56366,0,0,6,Other,1,0,0,0,0,6,8,0,6.30684931506849,0,0,0,0,0,0,0,0,0,0,0,0,3.17924318334288e-210,1.10404294334189e-215,1.37220095432364e-196,orange,0.0,70.8466666666667,10.02,0.553333333333333,0,0
2177,56366,1,0,2,Other,0,0,0,0,0,6,21,0,8.07397260273973,0,0,0,0,0,0,0,0,0,0,0,0,9.27343235411869e-193,4.01760187683892e-32,3.970216769228409e-216,green,0.0033666666666666,44.7066666666667,14.0366666666667,0.696666666666667,1,0
2178,56366,2,1,5,Other,0,1,0,1,0,2,6,0,8.57260273972603,0,0,0,0,0,0,0,0,0,0,0,0,7.57361786965701e-193,3.23344264363572e-210,1.1864579544030799e-208,green,0.0100666666666667,77.9466666666667,8.37333333333333,0.693333333333333,1,1
2179,56367,1,0,4,Other,0,0,0,0,0,6,8,0,6.30684931506849,0,0,0,0,0,0,0,0,0,0,0,0,3.17924318334288e-210,1.10404294334189e-215,1.37220095432364e-196,green,0.0,70.8466666666667,10.02,0.553333333333333,1,0
2180,56367,0,0,2,Other,1,0,0,1,0,4,2,0,6.47945205479452,0,0,0,0,0,0,0,0,0,0,0,0,2.45717013219572e-39,4.39817120864753e-204,1.2353378929420201e-196,green,0.0,85.9933333333333,7.90333333333333,0.55,0,1
2181,56367,0,0,3,Other,1,0,0,0,0,2,7,0,7.07945205479452,0,0,0,0,0,0,0,0,0,0,0,0,5.658117279994561e-196,9.28039361348494e-212,1.22898064937362e-219,green,4.66666666666667e-05,35.1233333333333,12.6033333333333,0.646666666666667,0,0
2182,56367,0,0,2,Other,1,0,0,0,0,3,12,0,8.07397260273973,0,0,0,0,0,0,0,0,0,0,0,0,9.27343235411869e-193,4.01760187683892e-32,3.970216769228409e-216,green,0.0033666666666666,44.7066666666667,14.0366666666667,0.696666666666667,0,0
2183,56367,1,1,4,Other,0,1,0,0,0,2,6,0,8.57260273972603,0,0,0,0,0,0,0,0,0,0,0,0,7.57361786965701e-193,3.23344264363572e-210,1.1864579544030799e-208,green,0.0100666666666667,77.9466666666667,8.37333333333333,0.693333333333333,1,0
2184,56519,0,0,3,Restaurant,1,0,0,0,0,7,12,0,6.79178082191781,1,0,0,0,0,0,0,0,0,0,0,0,7.35458519507665,15.9560335183348,10.6866580189729,blue,0.0077966666666666,74.4333333333333,10.62,0.8,0,0
2185,56535,0,0,6,Restaurant,1,0,0,0,0,2,12,0,7.07671232876712,0,0,0,0,0,0,0,0,0,0,0,0,67.8788538134514,14.4863034777572,67.7577376065045,orange,0.0009333333333333,39.6166666666667,14.0033333333333,0.723333333333333,0,0
2186,56642,1,0,2,Restaurant,0,0,0,0,0,6,6,0,6.21095890410959,0,0,0,0,0,0,0,0,0,0,0,0,15.5318857187553,27.5145855706795,23.5399017268184,blue,0.01161,48.6833333333333,13.2666666666667,0.856666666666667,1,0
2187,56642,0,0,4,Restaurant,1,0,0,1,0,2,13,0,7.28219178082192,0,0,0,0,0,0,0,0,0,0,0,0,52.0630554256376,15.7356212489665,10.0335849632262,yellow,0.0,29.1733333333333,12.2433333333333,0.523333333333333,0,1
2188,56642,0,2,5,Restaurant,0,1,0,0,0,4,6,0,7.85479452054795,0,0,0,0,0,0,0,0,0,0,0,0,2.27836682168247,17.0304159189439,4.64590128993416,yellow,0.002,74.0833333333333,11.39,0.686666666666667,0,0
2189,56704,0,0,1,Other,1,0,0,0,0,1,3,0,5.58356164383562,0,0,0,0,0,0,0,0,0,0,0,0,5.18504909323025,13.0420590227209,7.55545289566738,brown,0.0029333333333333,70.1433333333333,12.1266666666667,0.606666666666667,0,0
2190,56704,0,0,1,Other,1,0,0,0,0,1,11,0,6.56438356164384,0,0,0,0,0,0,0,0,0,0,0,0,3.62789943949748,15.5781941540932,31.1497880766866,blue,0.0035066666666666,33.9733333333333,11.36,0.766666666666667,0,0
2191,56704,0,0,3,Other,1,0,0,0,0,1,19,0,8.17260273972603,0,0,0,0,0,0,0,0,0,0,0,0,0.694124869356404,10.8257003275942,8.73603915968535,green,0.0134666666666667,63.86,8.47666666666667,0.923333333333333,0,0
2192,56711,2,1,3,Restaurant,0,0,0,2,0,2,14,0,6.52602739726027,0,0,0,0,0,0,0,0,0,0,0,0,2.54556923540946,16.753684162598,5.95029276267223,blue,0.00023,28.6666666666667,15.24,0.66,1,1
2193,56711,0,0,5,Restaurant,1,0,0,2,1,3,12,0,7.51506849315069,1,0,0,0,0,0,0,0,0,0,0,0,4.37928507998161,19.5629428222672,13.5183963509504,green,0.0027666666666666,26.0133333333333,6.38,0.723333333333333,0,1
2194,56981,0,1,3,Restaurant,0,0,0,0,0,1,13,0,6.86849315068493,0,0,0,0,0,0,0,0,0,0,0,0,7.21703758006512,7.72424294532107,7.53957059923381,yellow,0.0132333333333333,82.3833333333333,9.75,0.75,0,0
2195,56981,0,2,2,Restaurant,0,1,0,0,1,3,9,0,7.64657534246575,0,0,0,0,0,0,0,0,0,0,0,0,11.7919022312521,7.20228813717703,23.9179598683957,blue,6.66666666666667e-05,46.5,6.32666666666667,0.61,0,0
2196,56984,0,0,1,Restaurant,1,0,0,0,0,1,9,0,6.61095890410959,0,0,0,0,0,0,0,0,0,0,0,0,24.4289822133757,9.40376255363598,57.2859410365647,orange,9.66666666666667e-05,35.5066666666667,10.87,0.626666666666667,0,0
2197,56987,0,1,0,Restaurant,0,0,0,0,0,3,14,0,7.65479452054795,0,0,0,0,0,0,0,0,0,0,0,0,36.193956936713,25.4864613088236,24.2916716021782,blue,0.0002333333333333,52.1166666666667,4.99666666666667,0.616666666666667,0,0
2198,56989,0,0,0,Restaurant,1,0,0,0,0,2,14,0,6.71232876712329,0,0,0,0,0,0,0,0,0,0,0,0,6.40790775492323,0.0027993608999734,11.2249084380042,yellow,0.0009633333333333,72.5133333333333,11.73,0.656666666666667,0,0
2199,56989,2,0,1,Restaurant,0,0,0,0,0,0,11,0,7.61917808219178,0,0,0,0,0,0,0,0,0,0,0,0,4.24778736148344,0.175575326477983,4.34974604612919,blue,0.0015,40.3133333333333,13.1766666666667,0.57,1,0
2200,57099,0,1,2,Restaurant,0,1,0,0,0,4,4,0,8.01917808219178,0,0,0,0,0,0,0,0,0,0,0,0,53.8632717984312,9.21371193644829,14.2539241490011,yellow,0.0056666666666666,46.2,8.24666666666667,0.74,0,0
2201,57105,0,0,2,Restaurant,1,0,0,2,1,4,4,0,6.63013698630137,0,0,0,0,0,0,0,0,0,0,0,0,19.3601255684415,10.6120780385094,3.71607927680115,yellow,0.0,53.8033333333333,9.44666666666667,0.55,0,1
2202,57105,0,1,4,Restaurant,0,1,0,0,0,2,10,0,7.52328767123288,0,0,0,0,0,0,0,0,0,0,0,0,15.3603545613464,24.0990511698297,11.601275667198,green,0.0056666666666666,46.2,8.24666666666667,0.74,0,0
2203,57105,0,0,5,Restaurant,1,0,1,0,1,4,7,0,8.17534246575342,0,0,0,0,0,0,0,0,0,0,0,0,17.8402763854242,7.25424537486384,19.8479299593843,blue,0.0081666666666666,59.72,7.32333333333333,0.916666666666667,0,0
2204,57133,0,0,3,Restaurant,1,0,0,0,0,3,15,0,7.07397260273973,0,0,0,0,0,0,0,0,0,0,0,0,0.790589714648963,1.45481820461569,5.44437649039213,orange,4.66666666666667e-05,86.4733333333333,10.2133333333333,0.68,0,0
2205,57133,0,0,1,Restaurant,1,0,0,0,0,3,12,0,8.0986301369863,0,0,0,0,0,0,0,0,0,0,0,0,10.980568793115,12.8822762895035,0.785249883312991,blue,0.0,65.68,3.86666666666667,0.716666666666667,0,0
2206,57160,0,0,4,Restaurant,1,0,0,0,0,2,5,0,5.58356164383562,0,0,0,0,0,0,0,0,0,0,0,0,23.9851838454402,23.2204027600369,4.25570439237039,yellow,0.0029333333333333,70.1433333333333,12.1266666666667,0.606666666666667,0,0
2207,57160,1,1,6,Restaurant,0,0,0,0,0,4,10,0,6.44931506849315,1,0,0,0,0,0,0,0,0,0,1,1,20.7495668200044,24.1715755644272,6.16066933529465,green,0.0,19.8433333333333,11.9866666666667,0.546666666666667,1,0
2208,57160,0,2,5,Restaurant,0,1,0,1,1,6,13,0,7.58904109589041,0,0,0,0,0,0,0,0,0,0,0,0,21.6558851288233,11.6664400018247,21.5390598351306,blue,0.0,40.4933333333333,15.0333333333333,0.63,0,1
2209,57265,0,0,4,Grocery_Store,1,0,1,0,1,3,7,0,7.18356164383562,0,1,0,0,0,0,0,0,0,0,0,0,37.6883552945741,43.739625655303,58.341177831598,blue,0.0,48.03,14.4166666666667,0.546666666666667,0,0
2210,57265,0,0,3,Grocery_Store,1,0,0,0,0,4,11,0,8.10684931506849,0,0,0,0,0,0,0,0,0,0,0,0,20.3811995352485,34.0955502978989,17.5390908254305,brown,0.0,35.65,7.52,0.593333333333333,0,0
2211,57300,1,0,4,Restaurant,0,0,0,0,0,3,11,0,7.52876712328767,1,0,0,1,0,0,0,0,0,0,0,0,19.455587814587,0.289666205609283,8.70181283548818,green,0.0,81.8333333333333,8.70333333333333,0.586666666666667,1,0
2212,57324,1,1,5,Restaurant,0,0,1,0,1,5,17,0,6.83561643835616,1,0,0,0,0,0,0,0,0,0,0,0,10.7715976950412,0.0081405188246579,9.24535562029681,purple,4.66666666666667e-05,35.1233333333333,12.6033333333333,0.646666666666667,1,0
2213,57324,2,2,7,Restaurant,0,1,0,1,1,5,10,0,7.71506849315069,1,0,0,0,0,0,0,0,0,0,0,0,23.7930243006306,1.9910715798171e-05,20.4067646880483,blue,0.0,11.1033333333333,13.4233333333333,0.573333333333333,1,1
2214,57420,0,0,4,Restaurant,1,0,0,0,0,5,19,0,6.95616438356164,0,0,0,0,0,0,0,0,0,0,0,0,67.7877979330745,22.5176222902484,48.3457537571671,brown,0.0,52.88,9.37333333333333,0.603333333333333,0,0
2215,57451,0,0,2,Grocery_Store,1,0,0,0,0,3,17,0,7.06301369863014,0,0,0,0,0,0,0,0,0,0,0,0,15.1103417906487,18.1902038704739,15.6047154592627,green,0.0,76.6566666666667,7.64333333333333,0.613333333333333,0,0
2216,57633,0,0,2,Restaurant,1,0,1,0,1,4,7,0,5.82465753424658,0,0,0,0,0,0,0,0,0,0,0,0,38.8337884592349,15.4535126586704,31.0653193273378,green,0.0,86.4966666666667,10.1,0.4,0,0
2217,57633,0,1,2,Restaurant,0,1,0,0,0,2,14,0,7.05479452054795,0,0,0,0,0,0,0,0,0,0,0,0,14.1846910335535,18.1903510691681,16.6588030500966,green,0.0082566666666666,76.3366666666667,7.92,0.756666666666667,0,0
2218,57664,0,0,2,Restaurant,1,0,0,0,0,4,13,0,6.66849315068493,0,0,0,0,0,0,0,0,0,0,0,0,25.1067032020004,23.6905305478511,10.36834219045,blue,0.00074,55.42,13.7133333333333,0.65,0,0
2219,57683,0,2,3,Grocery_Store,0,1,0,0,0,6,13,0,6.88493150684932,0,1,0,0,0,0,0,0,0,0,0,0,4.74073651329274,8.1225189604063,11.4386737892915,blue,0.0,67.91,13.8233333333333,0.63,0,0
2220,57689,0,0,3,Restaurant,1,0,0,0,0,3,14,0,7.8054794520548,0,0,0,0,0,0,0,0,0,0,0,0,51.9292917523462,28.4260710048885,13.5273481249423,orange,0.0013666666666666,75.63,7.79333333333333,0.693333333333333,0,0
2221,57700,2,0,4,Grocery_Store,0,0,0,0,0,1,16,0,6.47945205479452,0,0,0,0,0,0,0,0,0,0,0,0,22.9725544148515,38.5295142956955,14.3080275337631,green,0.0016433333333333,25.4866666666667,9.99,0.76,1,0
2222,57929,0,0,2,Restaurant,1,0,0,0,0,2,8,0,7.0958904109589,1,0,0,0,0,0,0,0,0,0,0,0,15.1032371496199,0.0010171988605362,14.8140076744914,yellow,0.0031033333333333,82.2166666666667,8.34666666666667,0.623333333333333,0,0
2223,57932,1,1,7,Restaurant,0,1,0,0,0,2,6,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,22.4450201602308,0.012657284761769,23.5739751271788,yellow,0.0,57.32,9.82333333333333,0.55,1,0
2224,57932,0,0,4,Restaurant,1,0,1,1,1,7,9,0,7.75342465753425,1,0,0,0,1,0,0,0,0,0,0,0,15.2613895150065,0.600337470062947,28.0629652576593,green,0.0,16.96,6.43,0.613333333333333,0,1
2225,58044,0,0,2,Restaurant,1,0,0,0,0,1,12,0,6.86575342465753,1,0,0,0,0,0,0,0,0,0,1,0,6.69180626487441,0.302586929640186,10.9062970057149,yellow,0.0,65.7666666666667,7.61333333333333,0.656666666666667,0,0
2226,58047,0,0,2,Grocery_Store,1,0,1,0,1,2,15,0,7.23287671232877,0,0,0,0,0,0,0,0,0,0,0,0,19.217878855958,7.46755868919231,19.6670848933609,green,0.0104666666666667,55.74,12.0133333333333,0.743333333333333,0,0
2227,58047,2,0,2,Grocery_Store,0,0,0,0,0,2,10,0,8.09041095890411,0,0,0,0,0,0,0,0,0,0,0,0,16.5686754733297,12.2657215054552,45.5843985829264,purple,0.0002,60.34,5.14666666666667,0.736666666666667,1,0
